20030625,2003-06-25T00:00:00.0000000,06/25/2003,25,25th,Wednesday,4,4,26,13,176,4,13,26,6,June,3,2,Second,2003,CY 2003,Jun-2003  ,062003,2003-06-01T00:00:00.0000000,2003-06-30T00:00:00.0000000,2003-04-01T00:00:00.0000000,2003-06-30T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,True,
20080802,2008-08-02T00:00:00.0000000,08/02/2008,2,2nd,Saturday,7,1,31,5,215,1,5,31,8,August,2,3,Third,2008,CY 2008,Aug-2008  ,082008,2008-08-01T00:00:00.0000000,2008-08-31T00:00:00.0000000,2008-07-01T00:00:00.0000000,2008-09-30T00:00:00.0000000,2008-01-01T00:00:00.0000000,2008-12-31T00:00:00.0000000,False,False,
20090615,2009-06-15T00:00:00.0000000,06/15/2009,15,15th,Monday,2,3,24,11,166,3,11,25,6,June,3,2,Second,2009,CY 2009,Jun-2009  ,062009,2009-06-01T00:00:00.0000000,2009-06-30T00:00:00.0000000,2009-04-01T00:00:00.0000000,2009-06-30T00:00:00.0000000,2009-01-01T00:00:00.0000000,2009-12-31T00:00:00.0000000,False,True,
20120602,2012-06-02T00:00:00.0000000,06/02/2012,2,2nd,Saturday,7,1,22,9,154,1,9,22,6,June,3,2,Second,2012,CY 2012,Jun-2012  ,062012,2012-06-01T00:00:00.0000000,2012-06-30T00:00:00.0000000,2012-04-01T00:00:00.0000000,2012-06-30T00:00:00.0000000,2012-01-01T00:00:00.0000000,2012-12-31T00:00:00.0000000,False,False,
20100826,2010-08-26T00:00:00.0000000,08/26/2010,26,26th,Thursday,5,4,34,9,238,4,9,35,8,August,2,3,Third,2010,CY 2010,Aug-2010  ,082010,2010-08-01T00:00:00.0000000,2010-08-31T00:00:00.0000000,2010-07-01T00:00:00.0000000,2010-09-30T00:00:00.0000000,2010-01-01T00:00:00.0000000,2010-12-31T00:00:00.0000000,False,True,
20060426,2006-04-26T00:00:00.0000000,04/26/2006,26,26th,Wednesday,4,4,17,4,116,5,4,17,4,April,1,2,Second,2006,CY 2006,Apr-2006  ,042006,2006-04-01T00:00:00.0000000,2006-04-30T00:00:00.0000000,2006-04-01T00:00:00.0000000,2006-06-30T00:00:00.0000000,2006-01-01T00:00:00.0000000,2006-12-31T00:00:00.0000000,False,True,
20150202,2015-02-02T00:00:00.0000000,02/02/2015,2,2nd,Monday,2,1,5,5,33,1,5,6,2,February,2,1,First,2015,CY 2015,Feb-2015  ,022015,2015-02-01T00:00:00.0000000,2015-02-28T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,True,
20150206,2015-02-06T00:00:00.0000000,02/06/2015,6,6th,Friday,6,1,6,6,37,1,6,6,2,February,2,1,First,2015,CY 2015,Feb-2015  ,022015,2015-02-01T00:00:00.0000000,2015-02-28T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,True,
20010814,2001-08-14T00:00:00.0000000,08/14/2001,14,14th,Tuesday,3,2,33,7,226,3,7,33,8,August,2,3,Third,2001,CY 2001,Aug-2001  ,082001,2001-08-01T00:00:00.0000000,2001-08-31T00:00:00.0000000,2001-07-01T00:00:00.0000000,2001-09-30T00:00:00.0000000,2001-01-01T00:00:00.0000000,2001-12-31T00:00:00.0000000,False,True,
20140510,2014-05-10T00:00:00.0000000,05/10/2014,10,10th,Saturday,7,2,19,6,130,2,6,19,5,May,2,2,Second,2014,CY 2014,May-2014  ,052014,2014-05-01T00:00:00.0000000,2014-05-31T00:00:00.0000000,2014-04-01T00:00:00.0000000,2014-06-30T00:00:00.0000000,2014-01-01T00:00:00.0000000,2014-12-31T00:00:00.0000000,False,False,
20150316,2015-03-16T00:00:00.0000000,03/16/2015,16,16th,Monday,2,3,11,11,75,3,11,12,3,March,3,1,First,2015,CY 2015,Mar-2015  ,032015,2015-03-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,True,
20150322,2015-03-22T00:00:00.0000000,03/22/2015,22,22nd,Sunday,1,4,12,12,81,4,12,13,3,March,3,1,First,2015,CY 2015,Mar-2015  ,032015,2015-03-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,False,
20080512,2008-05-12T00:00:00.0000000,05/12/2008,12,12th,Monday,2,2,19,6,133,3,6,20,5,May,2,2,Second,2008,CY 2008,May-2008  ,052008,2008-05-01T00:00:00.0000000,2008-05-31T00:00:00.0000000,2008-04-01T00:00:00.0000000,2008-06-30T00:00:00.0000000,2008-01-01T00:00:00.0000000,2008-12-31T00:00:00.0000000,False,True,
20080804,2008-08-04T00:00:00.0000000,08/04/2008,4,4th,Monday,2,1,31,5,217,2,5,32,8,August,2,3,Third,2008,CY 2008,Aug-2008  ,082008,2008-08-01T00:00:00.0000000,2008-08-31T00:00:00.0000000,2008-07-01T00:00:00.0000000,2008-09-30T00:00:00.0000000,2008-01-01T00:00:00.0000000,2008-12-31T00:00:00.0000000,False,True,
20151031,2015-10-31T00:00:00.0000000,10/31/2015,31,31st,Saturday,7,5,44,5,304,5,5,44,10,October,1,4,Fourth,2015,CY 2015,Oct-2015  ,102015,2015-10-01T00:00:00.0000000,2015-10-31T00:00:00.0000000,2015-10-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,True,False,Halloween
20030610,2003-06-10T00:00:00.0000000,06/10/2003,10,10th,Tuesday,3,2,23,11,161,2,11,24,6,June,3,2,Second,2003,CY 2003,Jun-2003  ,062003,2003-06-01T00:00:00.0000000,2003-06-30T00:00:00.0000000,2003-04-01T00:00:00.0000000,2003-06-30T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,True,
20120603,2012-06-03T00:00:00.0000000,06/03/2012,3,3rd,Sunday,1,1,23,10,155,2,10,23,6,June,3,2,Second,2012,CY 2012,Jun-2012  ,062012,2012-06-01T00:00:00.0000000,2012-06-30T00:00:00.0000000,2012-04-01T00:00:00.0000000,2012-06-30T00:00:00.0000000,2012-01-01T00:00:00.0000000,2012-12-31T00:00:00.0000000,False,False,
20150130,2015-01-30T00:00:00.0000000,01/30/2015,30,30th,Friday,6,5,5,5,30,5,5,5,1,January,1,1,First,2015,CY 2015,Jan-2015  ,012015,2015-01-01T00:00:00.0000000,2015-01-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,True,
20030216,2003-02-16T00:00:00.0000000,02/16/2003,16,16th,Sunday,1,3,7,7,47,4,7,8,2,February,2,1,First,2003,CY 2003,Feb-2003  ,022003,2003-02-01T00:00:00.0000000,2003-02-28T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-03-31T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,False,
20120604,2012-06-04T00:00:00.0000000,06/04/2012,4,4th,Monday,2,1,23,10,156,2,10,23,6,June,3,2,Second,2012,CY 2012,Jun-2012  ,062012,2012-06-01T00:00:00.0000000,2012-06-30T00:00:00.0000000,2012-04-01T00:00:00.0000000,2012-06-30T00:00:00.0000000,2012-01-01T00:00:00.0000000,2012-12-31T00:00:00.0000000,False,True,
20040608,2004-06-08T00:00:00.0000000,06/08/2004,8,8th,Tuesday,3,2,23,10,160,2,10,24,6,June,3,2,Second,2004,CY 2004,Jun-2004  ,062004,2004-06-01T00:00:00.0000000,2004-06-30T00:00:00.0000000,2004-04-01T00:00:00.0000000,2004-06-30T00:00:00.0000000,2004-01-01T00:00:00.0000000,2004-12-31T00:00:00.0000000,False,True,
20150327,2015-03-27T00:00:00.0000000,03/27/2015,27,27th,Friday,6,4,13,13,86,4,13,13,3,March,3,1,First,2015,CY 2015,Mar-2015  ,032015,2015-03-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,True,
20140518,2014-05-18T00:00:00.0000000,05/18/2014,18,18th,Sunday,1,3,20,7,138,4,7,21,5,May,2,2,Second,2014,CY 2014,May-2014  ,052014,2014-05-01T00:00:00.0000000,2014-05-31T00:00:00.0000000,2014-04-01T00:00:00.0000000,2014-06-30T00:00:00.0000000,2014-01-01T00:00:00.0000000,2014-12-31T00:00:00.0000000,False,False,
20111211,2011-12-11T00:00:00.0000000,12/11/2011,11,11th,Sunday,1,2,50,11,345,3,11,51,12,December,3,4,Fourth,2011,CY 2011,Dec-2011  ,122011,2011-12-01T00:00:00.0000000,2011-12-31T00:00:00.0000000,2011-10-01T00:00:00.0000000,2011-12-31T00:00:00.0000000,2011-01-01T00:00:00.0000000,2011-12-31T00:00:00.0000000,False,False,
20040702,2004-07-02T00:00:00.0000000,07/02/2004,2,2nd,Friday,6,1,27,1,184,1,1,27,7,July,1,3,Third,2004,CY 2004,Jul-2004  ,072004,2004-07-01T00:00:00.0000000,2004-07-31T00:00:00.0000000,2004-07-01T00:00:00.0000000,2004-09-30T00:00:00.0000000,2004-01-01T00:00:00.0000000,2004-12-31T00:00:00.0000000,False,True,
20131223,2013-12-23T00:00:00.0000000,12/23/2013,23,23rd,Monday,2,4,51,12,357,4,12,52,12,December,3,4,Fourth,2013,CY 2013,Dec-2013  ,122013,2013-12-01T00:00:00.0000000,2013-12-31T00:00:00.0000000,2013-10-01T00:00:00.0000000,2013-12-31T00:00:00.0000000,2013-01-01T00:00:00.0000000,2013-12-31T00:00:00.0000000,False,True,
20080810,2008-08-10T00:00:00.0000000,08/10/2008,10,10th,Sunday,1,2,32,6,223,3,6,33,8,August,2,3,Third,2008,CY 2008,Aug-2008  ,082008,2008-08-01T00:00:00.0000000,2008-08-31T00:00:00.0000000,2008-07-01T00:00:00.0000000,2008-09-30T00:00:00.0000000,2008-01-01T00:00:00.0000000,2008-12-31T00:00:00.0000000,False,False,
20010122,2001-01-22T00:00:00.0000000,01/22/2001,22,22nd,Monday,2,4,4,4,22,4,4,4,1,January,1,1,First,2001,CY 2001,Jan-2001  ,012001,2001-01-01T00:00:00.0000000,2001-01-31T00:00:00.0000000,2001-01-01T00:00:00.0000000,2001-03-31T00:00:00.0000000,2001-01-01T00:00:00.0000000,2001-12-31T00:00:00.0000000,False,True,
20060630,2006-06-30T00:00:00.0000000,06/30/2006,30,30th,Friday,6,5,26,13,181,5,13,26,6,June,3,2,Second,2006,CY 2006,Jun-2006  ,062006,2006-06-01T00:00:00.0000000,2006-06-30T00:00:00.0000000,2006-04-01T00:00:00.0000000,2006-06-30T00:00:00.0000000,2006-01-01T00:00:00.0000000,2006-12-31T00:00:00.0000000,False,True,
20070203,2007-02-03T00:00:00.0000000,02/03/2007,3,3rd,Saturday,7,1,5,5,34,1,5,5,2,February,2,1,First,2007,CY 2007,Feb-2007  ,022007,2007-02-01T00:00:00.0000000,2007-02-28T00:00:00.0000000,2007-01-01T00:00:00.0000000,2007-03-31T00:00:00.0000000,2007-01-01T00:00:00.0000000,2007-12-31T00:00:00.0000000,False,False,
20131105,2013-11-05T00:00:00.0000000,11/05/2013,5,5th,Tuesday,3,1,45,6,309,2,6,45,11,November,2,4,Fourth,2013,CY 2013,Nov-2013  ,112013,2013-11-01T00:00:00.0000000,2013-11-30T00:00:00.0000000,2013-10-01T00:00:00.0000000,2013-12-31T00:00:00.0000000,2013-01-01T00:00:00.0000000,2013-12-31T00:00:00.0000000,False,True,
20030225,2003-02-25T00:00:00.0000000,02/25/2003,25,25th,Tuesday,3,4,8,8,56,5,8,9,2,February,2,1,First,2003,CY 2003,Feb-2003  ,022003,2003-02-01T00:00:00.0000000,2003-02-28T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-03-31T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,True,
20030228,2003-02-28T00:00:00.0000000,02/28/2003,28,28th,Friday,6,4,9,9,59,5,9,9,2,February,2,1,First,2003,CY 2003,Feb-2003  ,022003,2003-02-01T00:00:00.0000000,2003-02-28T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-03-31T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,True,
20010824,2001-08-24T00:00:00.0000000,08/24/2001,24,24th,Friday,6,4,34,8,236,4,8,34,8,August,2,3,Third,2001,CY 2001,Aug-2001  ,082001,2001-08-01T00:00:00.0000000,2001-08-31T00:00:00.0000000,2001-07-01T00:00:00.0000000,2001-09-30T00:00:00.0000000,2001-01-01T00:00:00.0000000,2001-12-31T00:00:00.0000000,False,True,
20030222,2003-02-22T00:00:00.0000000,02/22/2003,22,22nd,Saturday,7,4,8,8,53,4,8,8,2,February,2,1,First,2003,CY 2003,Feb-2003  ,022003,2003-02-01T00:00:00.0000000,2003-02-28T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-03-31T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,False,
20040705,2004-07-05T00:00:00.0000000,07/05/2004,5,5th,Monday,2,1,27,1,187,2,1,28,7,July,1,3,Third,2004,CY 2004,Jul-2004  ,072004,2004-07-01T00:00:00.0000000,2004-07-31T00:00:00.0000000,2004-07-01T00:00:00.0000000,2004-09-30T00:00:00.0000000,2004-01-01T00:00:00.0000000,2004-12-31T00:00:00.0000000,False,True,
20120607,2012-06-07T00:00:00.0000000,06/07/2012,7,7th,Thursday,5,1,23,10,159,2,10,23,6,June,3,2,Second,2012,CY 2012,Jun-2012  ,062012,2012-06-01T00:00:00.0000000,2012-06-30T00:00:00.0000000,2012-04-01T00:00:00.0000000,2012-06-30T00:00:00.0000000,2012-01-01T00:00:00.0000000,2012-12-31T00:00:00.0000000,False,True,
20060629,2006-06-29T00:00:00.0000000,06/29/2006,29,29th,Thursday,5,5,26,13,180,5,13,26,6,June,3,2,Second,2006,CY 2006,Jun-2006  ,062006,2006-06-01T00:00:00.0000000,2006-06-30T00:00:00.0000000,2006-04-01T00:00:00.0000000,2006-06-30T00:00:00.0000000,2006-01-01T00:00:00.0000000,2006-12-31T00:00:00.0000000,False,True,
20000416,2000-04-16T00:00:00.0000000,04/16/2000,16,16th,Sunday,1,3,16,3,107,4,3,17,4,April,1,2,Second,2000,CY 2000,Apr-2000  ,042000,2000-04-01T00:00:00.0000000,2000-04-30T00:00:00.0000000,2000-04-01T00:00:00.0000000,2000-06-30T00:00:00.0000000,2000-01-01T00:00:00.0000000,2000-12-31T00:00:00.0000000,False,False,
20030226,2003-02-26T00:00:00.0000000,02/26/2003,26,26th,Wednesday,4,4,9,9,57,5,9,9,2,February,2,1,First,2003,CY 2003,Feb-2003  ,022003,2003-02-01T00:00:00.0000000,2003-02-28T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-03-31T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,True,
20030703,2003-07-03T00:00:00.0000000,07/03/2003,3,3rd,Thursday,5,1,27,1,184,1,1,27,7,July,1,3,Third,2003,CY 2003,Jul-2003  ,072003,2003-07-01T00:00:00.0000000,2003-07-31T00:00:00.0000000,2003-07-01T00:00:00.0000000,2003-09-30T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,True,
20081217,2008-12-17T00:00:00.0000000,12/17/2008,17,17th,Wednesday,4,3,51,12,352,3,12,51,12,December,3,4,Fourth,2008,CY 2008,Dec-2008  ,122008,2008-12-01T00:00:00.0000000,2008-12-31T00:00:00.0000000,2008-10-01T00:00:00.0000000,2008-12-31T00:00:00.0000000,2008-01-01T00:00:00.0000000,2008-12-31T00:00:00.0000000,False,True,
20100601,2010-06-01T00:00:00.0000000,06/01/2010,1,1st,Tuesday,3,1,22,9,152,1,9,23,6,June,3,2,Second,2010,CY 2010,Jun-2010  ,062010,2010-06-01T00:00:00.0000000,2010-06-30T00:00:00.0000000,2010-04-01T00:00:00.0000000,2010-06-30T00:00:00.0000000,2010-01-01T00:00:00.0000000,2010-12-31T00:00:00.0000000,False,True,
20040701,2004-07-01T00:00:00.0000000,07/01/2004,1,1st,Thursday,5,1,27,1,183,1,1,27,7,July,1,3,Third,2004,CY 2004,Jul-2004  ,072004,2004-07-01T00:00:00.0000000,2004-07-31T00:00:00.0000000,2004-07-01T00:00:00.0000000,2004-09-30T00:00:00.0000000,2004-01-01T00:00:00.0000000,2004-12-31T00:00:00.0000000,False,True,
20010116,2001-01-16T00:00:00.0000000,01/16/2001,16,16th,Tuesday,3,3,3,3,16,3,3,3,1,January,1,1,First,2001,CY 2001,Jan-2001  ,012001,2001-01-01T00:00:00.0000000,2001-01-31T00:00:00.0000000,2001-01-01T00:00:00.0000000,2001-03-31T00:00:00.0000000,2001-01-01T00:00:00.0000000,2001-12-31T00:00:00.0000000,False,True,
20150328,2015-03-28T00:00:00.0000000,03/28/2015,28,28th,Saturday,7,4,13,13,87,4,13,13,3,March,3,1,First,2015,CY 2015,Mar-2015  ,032015,2015-03-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,False,
20010123,2001-01-23T00:00:00.0000000,01/23/2001,23,23rd,Tuesday,3,4,4,4,23,4,4,4,1,January,1,1,First,2001,CY 2001,Jan-2001  ,012001,2001-01-01T00:00:00.0000000,2001-01-31T00:00:00.0000000,2001-01-01T00:00:00.0000000,2001-03-31T00:00:00.0000000,2001-01-01T00:00:00.0000000,2001-12-31T00:00:00.0000000,False,True,
20010118,2001-01-18T00:00:00.0000000,01/18/2001,18,18th,Thursday,5,3,3,3,18,3,3,3,1,January,1,1,First,2001,CY 2001,Jan-2001  ,012001,2001-01-01T00:00:00.0000000,2001-01-31T00:00:00.0000000,2001-01-01T00:00:00.0000000,2001-03-31T00:00:00.0000000,2001-01-01T00:00:00.0000000,2001-12-31T00:00:00.0000000,False,True,
20030628,2003-06-28T00:00:00.0000000,06/28/2003,28,28th,Saturday,7,4,26,13,179,4,13,26,6,June,3,2,Second,2003,CY 2003,Jun-2003  ,062003,2003-06-01T00:00:00.0000000,2003-06-30T00:00:00.0000000,2003-04-01T00:00:00.0000000,2003-06-30T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,False,
20090620,2009-06-20T00:00:00.0000000,06/20/2009,20,20th,Saturday,7,3,25,12,171,3,12,25,6,June,3,2,Second,2009,CY 2009,Jun-2009  ,062009,2009-06-01T00:00:00.0000000,2009-06-30T00:00:00.0000000,2009-04-01T00:00:00.0000000,2009-06-30T00:00:00.0000000,2009-01-01T00:00:00.0000000,2009-12-31T00:00:00.0000000,False,False,
20150330,2015-03-30T00:00:00.0000000,03/30/2015,30,30th,Monday,2,5,13,13,89,5,13,14,3,March,3,1,First,2015,CY 2015,Mar-2015  ,032015,2015-03-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,True,
20030224,2003-02-24T00:00:00.0000000,02/24/2003,24,24th,Monday,2,4,8,8,55,5,8,9,2,February,2,1,First,2003,CY 2003,Feb-2003  ,022003,2003-02-01T00:00:00.0000000,2003-02-28T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-03-31T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,True,
20020527,2002-05-27T00:00:00.0000000,05/27/2002,27,27th,Monday,2,4,21,9,147,5,9,22,5,May,2,2,Second,2002,CY 2002,May-2002  ,052002,2002-05-01T00:00:00.0000000,2002-05-31T00:00:00.0000000,2002-04-01T00:00:00.0000000,2002-06-30T00:00:00.0000000,2002-01-01T00:00:00.0000000,2002-12-31T00:00:00.0000000,False,True,
20020208,2002-02-08T00:00:00.0000000,02/08/2002,8,8th,Friday,6,2,6,6,39,2,6,6,2,February,2,1,First,2002,CY 2002,Feb-2002  ,022002,2002-02-01T00:00:00.0000000,2002-02-28T00:00:00.0000000,2002-01-01T00:00:00.0000000,2002-03-31T00:00:00.0000000,2002-01-01T00:00:00.0000000,2002-12-31T00:00:00.0000000,False,True,
20080807,2008-08-07T00:00:00.0000000,08/07/2008,7,7th,Thursday,5,1,32,6,220,2,6,32,8,August,2,3,Third,2008,CY 2008,Aug-2008  ,082008,2008-08-01T00:00:00.0000000,2008-08-31T00:00:00.0000000,2008-07-01T00:00:00.0000000,2008-09-30T00:00:00.0000000,2008-01-01T00:00:00.0000000,2008-12-31T00:00:00.0000000,False,True,
20150325,2015-03-25T00:00:00.0000000,03/25/2015,25,25th,Wednesday,4,4,12,12,84,4,12,13,3,March,3,1,First,2015,CY 2015,Mar-2015  ,032015,2015-03-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,True,
20030702,2003-07-02T00:00:00.0000000,07/02/2003,2,2nd,Wednesday,4,1,27,1,183,1,1,27,7,July,1,3,Third,2003,CY 2003,Jul-2003  ,072003,2003-07-01T00:00:00.0000000,2003-07-31T00:00:00.0000000,2003-07-01T00:00:00.0000000,2003-09-30T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,True,
20080809,2008-08-09T00:00:00.0000000,08/09/2008,9,9th,Saturday,7,2,32,6,222,2,6,32,8,August,2,3,Third,2008,CY 2008,Aug-2008  ,082008,2008-08-01T00:00:00.0000000,2008-08-31T00:00:00.0000000,2008-07-01T00:00:00.0000000,2008-09-30T00:00:00.0000000,2008-01-01T00:00:00.0000000,2008-12-31T00:00:00.0000000,False,False,
20090622,2009-06-22T00:00:00.0000000,06/22/2009,22,22nd,Monday,2,4,25,12,173,4,12,26,6,June,3,2,Second,2009,CY 2009,Jun-2009  ,062009,2009-06-01T00:00:00.0000000,2009-06-30T00:00:00.0000000,2009-04-01T00:00:00.0000000,2009-06-30T00:00:00.0000000,2009-01-01T00:00:00.0000000,2009-12-31T00:00:00.0000000,False,True,
20120609,2012-06-09T00:00:00.0000000,06/09/2012,9,9th,Saturday,7,2,23,10,161,2,10,23,6,June,3,2,Second,2012,CY 2012,Jun-2012  ,062012,2012-06-01T00:00:00.0000000,2012-06-30T00:00:00.0000000,2012-04-01T00:00:00.0000000,2012-06-30T00:00:00.0000000,2012-01-01T00:00:00.0000000,2012-12-31T00:00:00.0000000,False,False,
20100906,2010-09-06T00:00:00.0000000,09/06/2010,6,6th,Monday,2,1,36,10,249,2,10,37,9,September,3,3,Third,2010,CY 2010,Sep-2010  ,092010,2010-09-01T00:00:00.0000000,2010-09-30T00:00:00.0000000,2010-07-01T00:00:00.0000000,2010-09-30T00:00:00.0000000,2010-01-01T00:00:00.0000000,2010-12-31T00:00:00.0000000,False,True,
20060503,2006-05-03T00:00:00.0000000,05/03/2006,3,3rd,Wednesday,4,1,18,5,123,1,5,18,5,May,2,2,Second,2006,CY 2006,May-2006  ,052006,2006-05-01T00:00:00.0000000,2006-05-31T00:00:00.0000000,2006-04-01T00:00:00.0000000,2006-06-30T00:00:00.0000000,2006-01-01T00:00:00.0000000,2006-12-31T00:00:00.0000000,False,True,
20150211,2015-02-11T00:00:00.0000000,02/11/2015,11,11th,Wednesday,4,2,6,6,42,2,6,7,2,February,2,1,First,2015,CY 2015,Feb-2015  ,022015,2015-02-01T00:00:00.0000000,2015-02-28T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,True,
20150217,2015-02-17T00:00:00.0000000,02/17/2015,17,17th,Tuesday,3,3,7,7,48,3,7,8,2,February,2,1,First,2015,CY 2015,Feb-2015  ,022015,2015-02-01T00:00:00.0000000,2015-02-28T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,True,
20010821,2001-08-21T00:00:00.0000000,08/21/2001,21,21st,Tuesday,3,3,34,8,233,4,8,34,8,August,2,3,Third,2001,CY 2001,Aug-2001  ,082001,2001-08-01T00:00:00.0000000,2001-08-31T00:00:00.0000000,2001-07-01T00:00:00.0000000,2001-09-30T00:00:00.0000000,2001-01-01T00:00:00.0000000,2001-12-31T00:00:00.0000000,False,True,
20140517,2014-05-17T00:00:00.0000000,05/17/2014,17,17th,Saturday,7,3,20,7,137,3,7,20,5,May,2,2,Second,2014,CY 2014,May-2014  ,052014,2014-05-01T00:00:00.0000000,2014-05-31T00:00:00.0000000,2014-04-01T00:00:00.0000000,2014-06-30T00:00:00.0000000,2014-01-01T00:00:00.0000000,2014-12-31T00:00:00.0000000,False,False,
20150324,2015-03-24T00:00:00.0000000,03/24/2015,24,24th,Tuesday,3,4,12,12,83,4,12,13,3,March,3,1,First,2015,CY 2015,Mar-2015  ,032015,2015-03-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,True,
20150329,2015-03-29T00:00:00.0000000,03/29/2015,29,29th,Sunday,1,5,13,13,88,5,13,14,3,March,3,1,First,2015,CY 2015,Mar-2015  ,032015,2015-03-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-03-31T00:00:00.0000000,2015-01-01T00:00:00.0000000,2015-12-31T00:00:00.0000000,False,False,
20080519,2008-05-19T00:00:00.0000000,05/19/2008,19,19th,Monday,2,3,20,7,140,4,7,21,5,May,2,2,Second,2008,CY 2008,May-2008  ,052008,2008-05-01T00:00:00.0000000,2008-05-31T00:00:00.0000000,2008-04-01T00:00:00.0000000,2008-06-30T00:00:00.0000000,2008-01-01T00:00:00.0000000,2008-12-31T00:00:00.0000000,False,True,
20080811,2008-08-11T00:00:00.0000000,08/11/2008,11,11th,Monday,2,2,32,6,224,3,6,33,8,August,2,3,Third,2008,CY 2008,Aug-2008  ,082008,2008-08-01T00:00:00.0000000,2008-08-31T00:00:00.0000000,2008-07-01T00:00:00.0000000,2008-09-30T00:00:00.0000000,2008-01-01T00:00:00.0000000,2008-12-31T00:00:00.0000000,False,True,
20030629,2003-06-29T00:00:00.0000000,06/29/2003,29,29th,Sunday,1,5,26,13,180,5,13,27,6,June,3,2,Second,2003,CY 2003,Jun-2003  ,062003,2003-06-01T00:00:00.0000000,2003-06-30T00:00:00.0000000,2003-04-01T00:00:00.0000000,2003-06-30T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,False,
20030617,2003-06-17T00:00:00.0000000,06/17/2003,17,17th,Tuesday,3,3,24,12,168,3,12,25,6,June,3,2,Second,2003,CY 2003,Jun-2003  ,062003,2003-06-01T00:00:00.0000000,2003-06-30T00:00:00.0000000,2003-04-01T00:00:00.0000000,2003-06-30T00:00:00.0000000,2003-01-01T00:00:00.0000000,2003-12-31T00:00:00.0000000,False,True,
