71835,19:57:15,19,57,15,71835,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
63632,17:40:32,17,40,32,63632,17:00-17:59,6,PM Peak (16:00 PM To 17:59 PM)
63629,17:40:29,17,40,29,63629,17:00-17:59,6,PM Peak (16:00 PM To 17:59 PM)
10247,02:50:47,2,50,47,10247,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
10242,02:50:42,2,50,42,10242,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
58980,16:23:00,16,23,0,58980,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
42885,11:54:45,11,54,45,42885,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
33040,09:10:40,9,10,40,33040,09:00-09:59,3,Mid Morning (9:00 AM To 11:59 AM)
58144,16:09:04,16,9,4,58144,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
85161,23:39:21,23,39,21,85161,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
58983,16:23:03,16,23,3,58983,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
18430,05:07:10,5,7,10,18430,05:00-05:59,1,Early Morning(03:00 AM To 6:59 AM)
84247,23:24:07,23,24,7,84247,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
71838,19:57:18,19,57,18,71838,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
42883,11:54:43,11,54,43,42883,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
10246,02:50:46,2,50,46,10246,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
51291,14:14:51,14,14,51,51291,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82009,22:46:49,22,46,49,82009,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
58138,16:08:58,16,8,58,58138,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
58984,16:23:04,16,23,4,58984,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
42887,11:54:47,11,54,47,42887,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
51297,14:14:57,14,14,57,51297,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
39279,10:54:39,10,54,39,39279,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
36339,10:05:39,10,5,39,36339,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
51296,14:14:56,14,14,56,51296,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
39283,10:54:43,10,54,43,39283,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
71836,19:57:16,19,57,16,71836,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
74478,20:41:18,20,41,18,74478,20:00-20:59,7,Evening (18:00 PM To 23:59 PM)
10248,02:50:48,2,50,48,10248,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
18428,05:07:08,5,7,8,18428,05:00-05:59,1,Early Morning(03:00 AM To 6:59 AM)
18424,05:07:04,5,7,4,18424,05:00-05:59,1,Early Morning(03:00 AM To 6:59 AM)
85159,23:39:19,23,39,19,85159,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
58992,16:23:12,16,23,12,58992,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
58989,16:23:09,16,23,9,58989,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
58150,16:09:10,16,9,10,58150,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
18432,05:07:12,5,7,12,18432,05:00-05:59,1,Early Morning(03:00 AM To 6:59 AM)
78992,21:56:32,21,56,32,78992,21:00-21:59,7,Evening (18:00 PM To 23:59 PM)
1556,00:25:56,0,25,56,1556,00:00-00:59,0,Late Night (00:00 AM To 02:59 AM)
85170,23:39:30,23,39,30,85170,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
67993,18:53:13,18,53,13,67993,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
58147,16:09:07,16,9,7,58147,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
39291,10:54:51,10,54,51,39291,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
42889,11:54:49,11,54,49,42889,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
58149,16:09:09,16,9,9,58149,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
71846,19:57:26,19,57,26,71846,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
71844,19:57:24,19,57,24,71844,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
75590,20:59:50,20,59,50,75590,20:00-20:59,7,Evening (18:00 PM To 23:59 PM)
58988,16:23:08,16,23,8,58988,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
10252,02:50:52,2,50,52,10252,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
53187,14:46:27,14,46,27,53187,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82583,22:56:23,22,56,23,82583,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
71847,19:57:27,19,57,27,71847,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
58146,16:09:06,16,9,6,58146,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
38970,10:49:30,10,49,30,38970,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
51300,14:15:00,14,15,0,51300,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82582,22:56:22,22,56,22,82582,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
82019,22:46:59,22,46,59,82019,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
51301,14:15:01,14,15,1,51301,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
71848,19:57:28,19,57,28,71848,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
10251,02:50:51,2,50,51,10251,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
71842,19:57:22,19,57,22,71842,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
63639,17:40:39,17,40,39,63639,17:00-17:59,6,PM Peak (16:00 PM To 17:59 PM)
63636,17:40:36,17,40,36,63636,17:00-17:59,6,PM Peak (16:00 PM To 17:59 PM)
10254,02:50:54,2,50,54,10254,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
10249,02:50:49,2,50,49,10249,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
58987,16:23:07,16,23,7,58987,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
42892,11:54:52,11,54,52,42892,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
33047,09:10:47,9,10,47,33047,09:00-09:59,3,Mid Morning (9:00 AM To 11:59 AM)
58151,16:09:11,16,9,11,58151,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
85168,23:39:28,23,39,28,85168,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
58990,16:23:10,16,23,10,58990,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
18437,05:07:17,5,7,17,18437,05:00-05:59,1,Early Morning(03:00 AM To 6:59 AM)
84254,23:24:14,23,24,14,84254,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
71845,19:57:25,19,57,25,71845,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
42890,11:54:50,11,54,50,42890,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
10253,02:50:53,2,50,53,10253,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
51298,14:14:58,14,14,58,51298,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82016,22:46:56,22,46,56,82016,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
58145,16:09:05,16,9,5,58145,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
58991,16:23:11,16,23,11,58991,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
39852,11:04:12,11,4,12,39852,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
51304,14:15:04,14,15,4,51304,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
39286,10:54:46,10,54,46,39286,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
36346,10:05:46,10,5,46,36346,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
51303,14:15:03,14,15,3,51303,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
39290,10:54:50,10,54,50,39290,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
71843,19:57:23,19,57,23,71843,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
58986,16:23:06,16,23,6,58986,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
10255,02:50:55,2,50,55,10255,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
18435,05:07:15,5,7,15,18435,05:00-05:59,1,Early Morning(03:00 AM To 6:59 AM)
18431,05:07:11,5,7,11,18431,05:00-05:59,1,Early Morning(03:00 AM To 6:59 AM)
85166,23:39:26,23,39,26,85166,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
58999,16:23:19,16,23,19,58999,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
58996,16:23:16,16,23,16,58996,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
58157,16:09:17,16,9,17,58157,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
18439,05:07:19,5,7,19,18439,05:00-05:59,1,Early Morning(03:00 AM To 6:59 AM)
78999,21:56:39,21,56,39,78999,21:00-21:59,7,Evening (18:00 PM To 23:59 PM)
48353,13:25:53,13,25,53,48353,13:00-13:59,4,Lunch (12:00 PM To 13:59 PM)
85177,23:39:37,23,39,37,85177,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
68000,18:53:20,18,53,20,68000,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
58154,16:09:14,16,9,14,58154,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
39298,10:54:58,10,54,58,39298,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
39854,11:04:14,11,4,14,39854,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
58156,16:09:16,16,9,16,58156,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
71853,19:57:33,19,57,33,71853,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
71851,19:57:31,19,57,31,71851,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
75597,20:59:57,20,59,57,75597,20:00-20:59,7,Evening (18:00 PM To 23:59 PM)
58995,16:23:15,16,23,15,58995,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
10259,02:50:59,2,50,59,10259,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
53194,14:46:34,14,46,34,53194,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82590,22:56:30,22,56,30,82590,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
71854,19:57:34,19,57,34,71854,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
58153,16:09:13,16,9,13,58153,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
38977,10:49:37,10,49,37,38977,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
51307,14:15:07,14,15,7,51307,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82589,22:56:29,22,56,29,82589,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
82026,22:47:06,22,47,6,82026,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
51308,14:15:08,14,15,8,51308,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
71855,19:57:35,19,57,35,71855,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
10258,02:50:58,2,50,58,10258,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
71849,19:57:29,19,57,29,71849,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
63646,17:40:46,17,40,46,63646,17:00-17:59,6,PM Peak (16:00 PM To 17:59 PM)
63643,17:40:43,17,40,43,63643,17:00-17:59,6,PM Peak (16:00 PM To 17:59 PM)
10261,02:51:01,2,51,1,10261,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
10256,02:50:56,2,50,56,10256,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
58994,16:23:14,16,23,14,58994,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
39857,11:04:17,11,4,17,39857,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
33054,09:10:54,9,10,54,33054,09:00-09:59,3,Mid Morning (9:00 AM To 11:59 AM)
58158,16:09:18,16,9,18,58158,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
85175,23:39:35,23,39,35,85175,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
58997,16:23:17,16,23,17,58997,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
18444,05:07:24,5,7,24,18444,05:00-05:59,1,Early Morning(03:00 AM To 6:59 AM)
84261,23:24:21,23,24,21,84261,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
71852,19:57:32,19,57,32,71852,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
39855,11:04:15,11,4,15,39855,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
10260,02:51:00,2,51,0,10260,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
51305,14:15:05,14,15,5,51305,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82023,22:47:03,22,47,3,82023,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
58152,16:09:12,16,9,12,58152,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
58998,16:23:18,16,23,18,58998,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
39859,11:04:19,11,4,19,39859,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
51311,14:15:11,14,15,11,51311,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
39293,10:54:53,10,54,53,39293,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
36353,10:05:53,10,5,53,36353,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
51310,14:15:10,14,15,10,51310,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
39297,10:54:57,10,54,57,39297,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
71850,19:57:30,19,57,30,71850,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
58993,16:23:13,16,23,13,58993,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
10262,02:51:02,2,51,2,10262,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
18442,05:07:22,5,7,22,18442,05:00-05:59,1,Early Morning(03:00 AM To 6:59 AM)
18438,05:07:18,5,7,18,18438,05:00-05:59,1,Early Morning(03:00 AM To 6:59 AM)
85173,23:39:33,23,39,33,85173,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
59006,16:23:26,16,23,26,59006,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
59003,16:23:23,16,23,23,59003,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
58164,16:09:24,16,9,24,58164,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
80627,22:23:47,22,23,47,80627,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
68163,18:56:03,18,56,3,68163,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
51900,14:25:00,14,25,0,51900,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
85184,23:39:44,23,39,44,85184,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
68007,18:53:27,18,53,27,68007,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
58161,16:09:21,16,9,21,58161,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
39305,10:55:05,10,55,5,39305,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
39861,11:04:21,11,4,21,39861,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
58163,16:09:23,16,9,23,58163,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
71860,19:57:40,19,57,40,71860,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
71858,19:57:38,19,57,38,71858,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
75604,21:00:04,21,0,4,75604,21:00-21:59,7,Evening (18:00 PM To 23:59 PM)
59002,16:23:22,16,23,22,59002,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
10266,02:51:06,2,51,6,10266,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
53201,14:46:41,14,46,41,53201,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82597,22:56:37,22,56,37,82597,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
71861,19:57:41,19,57,41,71861,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
58160,16:09:20,16,9,20,58160,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
38984,10:49:44,10,49,44,38984,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
51314,14:15:14,14,15,14,51314,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82596,22:56:36,22,56,36,82596,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
82033,22:47:13,22,47,13,82033,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
51315,14:15:15,14,15,15,51315,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
71862,19:57:42,19,57,42,71862,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
10265,02:51:05,2,51,5,10265,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
71856,19:57:36,19,57,36,71856,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
63653,17:40:53,17,40,53,63653,17:00-17:59,6,PM Peak (16:00 PM To 17:59 PM)
63650,17:40:50,17,40,50,63650,17:00-17:59,6,PM Peak (16:00 PM To 17:59 PM)
10268,02:51:08,2,51,8,10268,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
10263,02:51:03,2,51,3,10263,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
59001,16:23:21,16,23,21,59001,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
39864,11:04:24,11,4,24,39864,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
33061,09:11:01,9,11,1,33061,09:00-09:59,3,Mid Morning (9:00 AM To 11:59 AM)
58165,16:09:25,16,9,25,58165,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
85182,23:39:42,23,39,42,85182,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
59004,16:23:24,16,23,24,59004,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
80632,22:23:52,22,23,52,80632,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
84268,23:24:28,23,24,28,84268,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
71859,19:57:39,19,57,39,71859,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
39862,11:04:22,11,4,22,39862,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
10267,02:51:07,2,51,7,10267,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
51312,14:15:12,14,15,12,51312,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82030,22:47:10,22,47,10,82030,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
58159,16:09:19,16,9,19,58159,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
59005,16:23:25,16,23,25,59005,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
39866,11:04:26,11,4,26,39866,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
51318,14:15:18,14,15,18,51318,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
39300,10:55:00,10,55,0,39300,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
36360,10:06:00,10,6,0,36360,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
51317,14:15:17,14,15,17,51317,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
39304,10:55:04,10,55,4,39304,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
71857,19:57:37,19,57,37,71857,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
59000,16:23:20,16,23,20,59000,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
10269,02:51:09,2,51,9,10269,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
80630,22:23:50,22,23,50,80630,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
80626,22:23:46,22,23,46,80626,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
85180,23:39:40,23,39,40,85180,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
59013,16:23:33,16,23,33,59013,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
59010,16:23:30,16,23,30,59010,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
58171,16:09:31,16,9,31,58171,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
80634,22:23:54,22,23,54,80634,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
68170,18:56:10,18,56,10,68170,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
51907,14:25:07,14,25,7,51907,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
85191,23:39:51,23,39,51,85191,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
68014,18:53:34,18,53,34,68014,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
58168,16:09:28,16,9,28,58168,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
39312,10:55:12,10,55,12,39312,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
39868,11:04:28,11,4,28,39868,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
58170,16:09:30,16,9,30,58170,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
71867,19:57:47,19,57,47,71867,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
71865,19:57:45,19,57,45,71865,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
75611,21:00:11,21,0,11,75611,21:00-21:59,7,Evening (18:00 PM To 23:59 PM)
59009,16:23:29,16,23,29,59009,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
10273,02:51:13,2,51,13,10273,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
53208,14:46:48,14,46,48,53208,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82604,22:56:44,22,56,44,82604,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
71868,19:57:48,19,57,48,71868,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
58167,16:09:27,16,9,27,58167,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
38991,10:49:51,10,49,51,38991,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
51321,14:15:21,14,15,21,51321,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82603,22:56:43,22,56,43,82603,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
82040,22:47:20,22,47,20,82040,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
51322,14:15:22,14,15,22,51322,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
71869,19:57:49,19,57,49,71869,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
10272,02:51:12,2,51,12,10272,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
71863,19:57:43,19,57,43,71863,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
63159,17:32:39,17,32,39,63159,17:00-17:59,6,PM Peak (16:00 PM To 17:59 PM)
63156,17:32:36,17,32,36,63156,17:00-17:59,6,PM Peak (16:00 PM To 17:59 PM)
10275,02:51:15,2,51,15,10275,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
10270,02:51:10,2,51,10,10270,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
59008,16:23:28,16,23,28,59008,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
39871,11:04:31,11,4,31,39871,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
33068,09:11:08,9,11,8,33068,09:00-09:59,3,Mid Morning (9:00 AM To 11:59 AM)
58172,16:09:32,16,9,32,58172,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
85189,23:39:49,23,39,49,85189,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
59011,16:23:31,16,23,31,59011,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
80639,22:23:59,22,23,59,80639,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
84275,23:24:35,23,24,35,84275,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
71866,19:57:46,19,57,46,71866,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
39869,11:04:29,11,4,29,39869,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
10274,02:51:14,2,51,14,10274,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
51319,14:15:19,14,15,19,51319,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
82037,22:47:17,22,47,17,82037,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
58166,16:09:26,16,9,26,58166,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
59012,16:23:32,16,23,32,59012,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
39873,11:04:33,11,4,33,39873,11:00-11:59,3,Mid Morning (9:00 AM To 11:59 AM)
51325,14:15:25,14,15,25,51325,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
39307,10:55:07,10,55,7,39307,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
36367,10:06:07,10,6,7,36367,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
51324,14:15:24,14,15,24,51324,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
39311,10:55:11,10,55,11,39311,10:00-10:59,3,Mid Morning (9:00 AM To 11:59 AM)
71864,19:57:44,19,57,44,71864,19:00-19:59,7,Evening (18:00 PM To 23:59 PM)
59007,16:23:27,16,23,27,59007,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
10276,02:51:16,2,51,16,10276,02:00-02:59,0,Late Night (00:00 AM To 02:59 AM)
80637,22:23:57,22,23,57,80637,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
80633,22:23:53,22,23,53,80633,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
85187,23:39:47,23,39,47,85187,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
59020,16:23:40,16,23,40,59020,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
59017,16:23:37,16,23,37,59017,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
58178,16:09:38,16,9,38,58178,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
80641,22:24:01,22,24,1,80641,22:00-22:59,7,Evening (18:00 PM To 23:59 PM)
68177,18:56:17,18,56,17,68177,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
51914,14:25:14,14,25,14,51914,14:00-14:59,5,Mid Afternoon (14:00 PM To 15:59 PM)
85198,23:39:58,23,39,58,85198,23:00-23:59,7,Evening (18:00 PM To 23:59 PM)
68021,18:53:41,18,53,41,68021,18:00-18:59,7,Evening (18:00 PM To 23:59 PM)
58175,16:09:35,16,9,35,58175,16:00-16:59,6,PM Peak (16:00 PM To 17:59 PM)
